6.199e-10,0.99993
6.351e-10,0.99992
6.508e-10,0.99992
6.665e-10,0.99991
6.831e-10,0.99991
6.997e-10,0.99991
7.166e-10,0.9999
7.345e-10,0.9999
7.523e-10,0.99989
7.705e-10,0.99989
7.897e-10,0.99988
8.087e-10,0.99987
8.287e-10,0.99987
8.492e-10,0.99986
8.694e-10,0.99985
8.906e-10,0.99985
9.129e-10,0.99984
9.35e-10,0.99983
9.581e-10,0.99982
9.816e-10,0.99981
1.005e-09,0.99981
1.03e-09,0.9998
1.055e-09,0.99979
1.081e-09,0.99978
1.108e-09,0.99976
1.134e-09,0.99975
1.162e-09,0.99974
1.191e-09,0.99973
1.22e-09,0.99971
1.25e-09,0.9997
1.281e-09,0.99968
1.312e-09,0.99967
1.343e-09,0.99965
1.376e-09,0.99964
1.41e-09,0.99962
1.445e-09,0.9996
1.479e-09,0.99958
1.516e-09,0.99956
1.554e-09,0.99954
1.592e-09,0.99951
1.631e-09,0.99949
1.671e-09,0.99946
1.71e-09,0.99944
1.754e-09,0.99941
1.797e-09,0.99938
1.839e-09,0.99935
1.884e-09,0.99932
1.931e-09,0.99928
1.977e-09,0.99925
2.026e-09,0.99921
2.077e-09,0.99917
2.127e-09,0.99913
2.179e-09,0.99909
2.234e-09,0.99904
2.287e-09,0.99899
2.344e-09,0.99894
2.403e-09,0.99889
2.46e-09,0.99884
2.52e-09,0.99878
2.583e-09,0.99872
2.643e-09,0.99866
2.707e-09,0.99859
2.774e-09,0.99852
2.844e-09,0.99845
2.91e-09,0.99837
2.987e-09,0.99828
3.054e-09,0.99821
3.131e-09,0.99812
3.212e-09,0.99802
3.289e-09,0.99792
3.369e-09,0.99782
3.453e-09,0.99771
3.532e-09,0.9976
3.625e-09,0.99747
3.712e-09,0.99735
3.803e-09,0.99722
3.899e-09,0.99708
3.986e-09,0.99695
4.092e-09,0.99678
4.188e-09,0.99663
4.29e-09,0.99646
4.396e-09,0.99629
4.508e-09,0.99609
4.609e-09,0.99592
4.732e-09,0.9957
4.843e-09,0.99549
4.959e-09,0.99527
5.081e-09,0.99504
5.209e-09,0.99478
5.344e-09,0.99451
5.462e-09,0.99427
5.61e-09,0.99395
5.74e-09,0.99367
5.876e-09,0.99336
6.018e-09,0.99304
6.168e-09,0.99269
6.325e-09,0.99231
6.491e-09,0.9919
6.63e-09,0.99155
6.812e-09,0.99108
6.965e-09,0.99068
7.125e-09,0.99024
7.293e-09,0.9898
7.469e-09,0.9893
7.653e-09,0.9887
7.847e-09,0.9882
8.051e-09,0.9875
8.2e-09,0.9871
8.4e-09,0.9865
8.6e-09,0.986
8.8e-09,0.9855
9e-09,0.9853
9.2e-09,0.9854
9.4e-09,0.9858
9.6e-09,0.9868
9.8e-09,0.9872
1e-08,0.9874
1.02e-08,0.9865
1.04e-08,0.9851
1.06e-08,0.9841
1.08e-08,0.9848
1.1e-08,0.9844
1.12e-08,0.9822
1.14e-08,0.9828
1.16e-08,0.9867
1.18e-08,0.9858
1.2e-08,0.9839
1.22e-08,0.9823
1.24e-08,0.9813
1.26e-08,0.9803
1.28e-08,0.9794
1.3e-08,0.9789
1.32e-08,0.9778
1.34e-08,0.977
1.36e-08,0.9761
1.38e-08,0.9747
1.5e-08,0.9634
1.6e-08,0.9608
1.7e-08,0.9562
1.8e-08,0.9509
1.9e-08,0.9458
2e-08,0.9416
2.1e-08,0.9386
2.2e-08,0.9328
2.3e-08,0.9271
2.4e-08,0.9222
2.5e-08,0.9164
2.6e-08,0.9105
2.7e-08,0.9207
2.8e-08,0.9175
2.9e-08,0.9137
3e-08,0.913
3.1e-08,0.907
3.2e-08,0.901
3.3e-08,0.895
3.4e-08,0.888
3.5e-08,0.882
3.6e-08,0.877
3.7e-08,0.87
3.8e-08,0.866
3.9e-08,0.858
4e-08,0.851
4.1e-08,0.845
4.2e-08,0.839
4.3e-08,0.833
4.4e-08,0.827
4.5e-08,0.822
4.6e-08,0.817
4.7e-08,0.813
4.8e-08,0.808
4.9e-08,0.804
5e-08,0.803
5.1e-08,0.804
5.2e-08,0.806
5.3e-08,0.810271
5.32536e-08,0.81148
5.35084e-08,0.812808
5.37645e-08,0.814244
5.40217e-08,0.81578
5.42802e-08,0.817407
5.45399e-08,0.819114
5.48009e-08,0.820891
5.50631e-08,0.822728
5.53266e-08,0.824614
5.55914e-08,0.82654
5.58574e-08,0.828492
5.61246e-08,0.830457
5.63932e-08,0.832425
5.6663e-08,0.834382
5.69342e-08,0.836317
5.72066e-08,0.838218
5.74803e-08,0.840085
5.77554e-08,0.841922
5.80317e-08,0.843733
5.83094e-08,0.845528
5.85884e-08,0.847313
5.88688e-08,0.849094
5.91505e-08,0.850878
5.94335e-08,0.852671
5.97179e-08,0.854481
6.00036e-08,0.856317
6.02907e-08,0.858184
6.05792e-08,0.86009
6.08691e-08,0.862042
6.11604e-08,0.864052
6.1453e-08,0.86613
6.17471e-08,0.86828
6.20425e-08,0.87051
6.23394e-08,0.872828
6.26377e-08,0.875255
6.29374e-08,0.877792
6.32386e-08,0.880447
6.35412e-08,0.883228
6.38452e-08,0.886158
6.41507e-08,0.889237
6.44577e-08,0.892465
6.47661e-08,0.895847
6.5076e-08,0.899412
6.53874e-08,0.903145
6.57003e-08,0.90705
6.60146e-08,0.911146
6.63305e-08,0.915445
6.66479e-08,0.919934
6.69668e-08,0.924628
6.72873e-08,0.929555
6.76092e-08,0.934689
6.79327e-08,0.940042
6.82578e-08,0.94564
6.85844e-08,0.951457
6.89126e-08,0.957507
6.92423e-08,0.96381
6.95737e-08,0.970341
6.99066e-08,0.977131
7.02411e-08,0.984246
7.05772e-08,0.991841
7.09149e-08,1.00029
7.12542e-08,1.00968
7.15952e-08,1.02036
7.19377e-08,1.0326
7.2282e-08,1.04626
7.26278e-08,1.06105
7.29754e-08,1.0762
7.33245e-08,1.09106
7.36754e-08,1.10505
7.40279e-08,1.11742
7.43822e-08,1.1277
7.47381e-08,1.13607
7.50957e-08,1.14274
7.5455e-08,1.14817
7.58161e-08,1.15258
7.61789e-08,1.15643
7.65434e-08,1.15998
7.69096e-08,1.16336
7.72777e-08,1.16646
7.76474e-08,1.16923
7.8019e-08,1.17156
7.83923e-08,1.17335
7.87674e-08,1.17454
7.91443e-08,1.17503
7.9523e-08,1.17498
7.99035e-08,1.17443
8.02859e-08,1.17355
8.067e-08,1.17245
8.1056e-08,1.17126
8.14439e-08,1.17011
8.18336e-08,1.16914
8.22252e-08,1.16847
8.26186e-08,1.16829
8.30139e-08,1.1687
8.34112e-08,1.16983
8.38103e-08,1.17196
8.42113e-08,1.17511
8.46143e-08,1.17937
8.50191e-08,1.18481
8.5426e-08,1.19127
8.58347e-08,1.1987
8.62454e-08,1.20715
8.66581e-08,1.21648
8.70728e-08,1.22663
8.74894e-08,1.23759
8.79081e-08,1.24928
8.83287e-08,1.26162
8.87514e-08,1.27455
8.9176e-08,1.28791
8.96027e-08,1.30135
9.00315e-08,1.31456
9.04623e-08,1.3272
9.08951e-08,1.3389
9.13301e-08,1.34927
9.17671e-08,1.35797
9.22062e-08,1.36472
9.26474e-08,1.36956
9.30907e-08,1.3727
9.35362e-08,1.37437
9.39837e-08,1.37487
9.44334e-08,1.37447
9.48853e-08,1.37343
9.53393e-08,1.37203
9.57955e-08,1.37054
9.62539e-08,1.36918
9.67145e-08,1.36815
9.71773e-08,1.3677
9.76423e-08,1.36801
9.81095e-08,1.36933
9.85789e-08,1.37188
9.90506e-08,1.3759
9.95246e-08,1.38161
1.00001e-07,1.38906
1.00479e-07,1.39817
1.0096e-07,1.40888
1.01443e-07,1.42113
1.01929e-07,1.43482
1.02416e-07,1.44988
1.02906e-07,1.46623
1.03399e-07,1.48379
1.03894e-07,1.50246
1.04391e-07,1.52216
1.0489e-07,1.5428
1.05392e-07,1.56428
1.05896e-07,1.58649
1.06403e-07,1.60935
1.06912e-07,1.63275
1.07424e-07,1.65645
1.07938e-07,1.67981
1.08454e-07,1.70207
1.08973e-07,1.72245
1.09495e-07,1.74016
1.10019e-07,1.75437
1.10545e-07,1.76418
1.11074e-07,1.76864
1.11606e-07,1.76697
1.1214e-07,1.75827
1.12676e-07,1.74162
1.13215e-07,1.71586
1.13757e-07,1.67996
1.14301e-07,1.63501
1.14848e-07,1.58664
1.15398e-07,1.54184
1.1595e-07,1.50807
1.16505e-07,1.49116
1.17062e-07,1.49425
1.17622e-07,1.52134
1.18185e-07,1.57393
1.18751e-07,1.66289
1.19319e-07,1.79851
1.1989e-07,1.93716
1.20464e-07,2.06021
1.2104e-07,2.16289
1.21619e-07,2.25357
1.22201e-07,2.30964
1.22786e-07,2.3342
1.23373e-07,2.33671
1.23964e-07,2.32575
1.24557e-07,2.31009
1.25153e-07,2.29183
1.25752e-07,2.27153
1.26354e-07,2.24954
1.26958e-07,2.22635
1.27566e-07,2.2024
1.28176e-07,2.17817
1.28789e-07,2.15415
1.29406e-07,2.1308
1.30025e-07,2.10842
1.30647e-07,2.08693
1.31272e-07,2.06637
1.319e-07,2.04669
1.32531e-07,2.02784
1.33166e-07,2.00985
1.33803e-07,1.99263
1.34443e-07,1.9762
1.35086e-07,1.9605
1.35733e-07,1.94551
1.36382e-07,1.93121
1.37035e-07,1.91755
1.3769e-07,1.9045
1.38349e-07,1.89203
1.39011e-07,1.8801
1.39676e-07,1.86867
1.40345e-07,1.85771
1.41016e-07,1.84716
1.41691e-07,1.83702
1.42369e-07,1.82725
1.4305e-07,1.81785
1.43735e-07,1.8088
1.44423e-07,1.8001
1.45114e-07,1.79173
1.45808e-07,1.78369
1.46506e-07,1.77596
1.47207e-07,1.76852
1.47911e-07,1.76136
1.48619e-07,1.75447
1.4933e-07,1.74784
1.50045e-07,1.74144
1.50763e-07,1.73527
1.51484e-07,1.72931
1.52209e-07,1.72354
1.52937e-07,1.71794
1.53669e-07,1.7125
1.54404e-07,1.7072
1.55143e-07,1.70202
1.55885e-07,1.69695
1.56631e-07,1.69198
1.57381e-07,1.68711
1.58134e-07,1.68235
1.58891e-07,1.67769
1.59651e-07,1.67313
1.60415e-07,1.66867
1.61182e-07,1.66432
1.61954e-07,1.66007
1.62729e-07,1.65592
1.63507e-07,1.65186
1.6429e-07,1.64791
1.65076e-07,1.64405
1.65866e-07,1.6403
1.66659e-07,1.63663
1.67457e-07,1.63306
1.68258e-07,1.62959
1.69063e-07,1.62621
1.69872e-07,1.62292
1.70685e-07,1.61972
1.71502e-07,1.61661
1.72322e-07,1.61359
1.73147e-07,1.61066
1.73975e-07,1.60781
1.74808e-07,1.60505
1.75644e-07,1.60236
1.76485e-07,1.59976
1.77329e-07,1.59724
1.78178e-07,1.59479
1.7903e-07,1.59242
1.79887e-07,1.59012
1.80748e-07,1.58789
1.81613e-07,1.58574
1.82482e-07,1.58365
1.83355e-07,1.58162
1.84232e-07,1.57965
1.85114e-07,1.57775
1.85999e-07,1.5759
1.86889e-07,1.57411
1.87784e-07,1.57237
1.88682e-07,1.57068
1.89585e-07,1.56903
1.90492e-07,1.56743
1.91404e-07,1.56587
1.9232e-07,1.56435
1.9324e-07,1.56286
1.94165e-07,1.5614
1.95094e-07,1.55997
1.96027e-07,1.55856
1.96965e-07,1.55717
1.97908e-07,1.55579
1.98855e-07,1.55443
1.99806e-07,1.55308
2.00762e-07,1.55174
2.01723e-07,1.55041
2.02688e-07,1.54909
2.03658e-07,1.54778
2.04632e-07,1.54648
2.05612e-07,1.5452
2.06595e-07,1.54392
2.07584e-07,1.54266
2.08577e-07,1.54142
2.09575e-07,1.54019
2.10578e-07,1.53897
2.11586e-07,1.53776
2.12598e-07,1.53657
2.13615e-07,1.5354
2.14638e-07,1.53424
2.15665e-07,1.5331
2.16697e-07,1.53198
2.17734e-07,1.53087
2.18775e-07,1.52978
2.19822e-07,1.52871
2.20874e-07,1.52765
2.21931e-07,1.52662
2.22993e-07,1.52561
2.2406e-07,1.52461
2.25132e-07,1.52364
2.26209e-07,1.52269
2.27292e-07,1.52175
2.28379e-07,1.52085
2.29472e-07,1.51996
2.3057e-07,1.5191
2.31673e-07,1.51826
2.32782e-07,1.51745
2.33896e-07,1.51666
2.35015e-07,1.5159
2.3614e-07,1.51516
2.37269e-07,1.51446
2.38405e-07,1.51378
2.39546e-07,1.51313
2.40692e-07,1.5125
2.41843e-07,1.51191
2.43001e-07,1.51135
2.44163e-07,1.51082
2.45332e-07,1.51032
2.46506e-07,1.50985
2.47685e-07,1.50942
2.4887e-07,1.50808
2.50061e-07,1.50745
2.51258e-07,1.50681
2.5246e-07,1.50617
2.53668e-07,1.50553
